lon,lat,N° de equipo,Fecha de instalacion,Fecha de desinstalacion
 -85.43741,10.63083,3177,15/01/2018 11:50,23/01/2018 08:00
 -85.43429,10.63050,3182,15/01/2018 15:10,23/01/2018 08:30
 -85.43679,10.62945,3165,15/01/2018 15:50,23/01/2018 08:40
 -85.43819,10.63263,3176,15/01/2018 16:20,23/01/2018 08:20
 -85.44240,10.63198,3169,15/01/2018 16:40,23/01/2018 08:50
 -85.44334,10.62974,3187,15/01/2018 17:10,23/01/2018 09:00
 -85.61490,10.65724,3194,17/01/2018 10:10,24/01/2018 16:20
 -85.62665,10.71660,3184,17/01/2018 11:10,24/01/2018 16:40
 -85.41459,11.06599,3180,16/01/2018 09:50,23/01/2018 11:30
 -85.41634,11.06238,3191,16/01/2018 10:10,23/01/2018 11:40
 -85.41280,11.05816,3172,16/01/2018 10:40,23/01/2018 11:40
 -85.42870,11.06010,3192,16/01/2018 11:10,23/01/2018 12:00
 -85.63393,11.07974,3195,16/01/2018 13:50,23/01/2018 14:10
 -85.63175,11.07236,3181,16/01/2018 14:20,23/01/2018 14:20
 -85.45362,10.62332,3171,16/01/2018 15:30,23/01/2018 15:40
 -85.44877,10.62480,3164,16/01/2018 16:00,23/01/2018 16:00
 -85.62812,10.71553,3168,17/01/2018 11:20,24/01/2018 16:50
 -85.61118,10.60246,3189,17/01/2018 12:20,24/01/2018 17:10
 -85.58913,10.56157,3166,17/01/2018 13:00,25/01/2018 09:20
 -85.58909,10.57019,3193,17/01/2018 13:30,25/01/2018 09:11
 -84.93695,09.81909,3334,22/01/2018 11:40,30/01/2018 08:50
 -84.93361,09.82047,3163,22/01/2018 12:10,30/01/2018 08:30
 -84.93365,09.81455,3332,22/01/2018 12:40,30/01/2018 09:20
 -85.03696,09.94668,3330,22/01/2018 15:40,29/01/2018 16:10
 -85.04046,09.95525,3190,22/01/2018 16:30,29/01/2018 16:30
 -85.03797,09.95461,3167,22/01/2018 17:40,29/01/2018 17:40
 -85.25247,09.99294,3333,23/01/2018 14:30,30/01/2018 15:50
 -85.25330,09.99382,3329,23/01/2018 15:00,30/01/2018 16:10
 -85.25285,09.99508,3161,23/01/2018 15:20,30/01/2018 16:20
 -85.25106,09.99493,3175,23/01/2018 16:30,30/01/2018 16:50
 -85.30450,10.00065,3179,24/01/2018 09:40,31/01/2018 09:40
 -85.30605,10.00308,3162,24/01/2018 10:10,31/01/2018 10:10
 -85.30548,09.99720,3178,24/01/2018 10:30,31/01/2018 10:30
 -85.31175,09.99272,3335,24/01/2018 10:50,31/01/2018 11:00
 -85.32133,09.98663,3183,24/01/2018 11:30,31/01/2018 11:30
 -85.31295,09.98134,3173,24/01/2018 12:20,31/01/2018 12:30
 -85.71339,10.54201,3172,24/01/2018 09:40,31/01/2018 09:40
 -85.71218,10.54273,3182,24/01/2018 10:00,31/01/2018 10:00
 -85.70926,10.54175,3165,24/01/2018 10:20,31/01/2018 10:20
 -85.70639,10.54224,3169,24/01/2018 10:30,31/01/2018 10:40
 -85.70559,10.54633,3177,24/01/2018 10:50,31/01/2018 11:10
 -85.69848,10.54356,3192,24/01/2018 11:10,31/01/2018 13:10
 -85.59554,10.55092,3176,24/01/2018 11:50,31/01/2018 11:50
 -85.65375,10.57106,3180,24/01/2018 12:40,31/01/2018 12:40
 -85.65362,10.57916,3195,24/01/2018 13:00,01/02/2018 07:50
 -85.64328,10.52630,3187,24/01/2018 13:40,01/02/2018 08:10
 -85.64801,10.51254,3164,24/01/2018 14:20,01/02/2018 08:30
 -85.64507,10.51205,3171,24/01/2018 14:50,01/02/2018 08:20
 -85.64502,10.51346,3337,24/01/2018 15:20,01/02/2018 08:40
 -85.64494,10.51879,3340,24/01/2018 15:40,01/02/2018 08:50
 -85.64541,10.52087,3181,24/01/2018 16:00,01/02/2018 09:00
 -85.64610,10.51938,3339,24/01/2018 16:10,01/02/2018 09:05
 -85.57387,10.51635,3184,30/01/2018 08:20,06/02/2018 09:00
 -85.57209,10.51526,3166,30/01/2018 08:40,06/02/2018 09:20
 -85.57491,10.51497,3193,30/01/2018 09:10,06/02/2018 09:40
 -85.57172,10.51684,3331,30/01/2018 09:40,06/02/2018 10:00
 -85.57236,10.51708,3189,30/01/2018 10:10,06/02/2018 10:20
 -85.57873,10.51665,3168,30/01/2018 10:40,6/02/2018 10:40
 -85.55131,10.44456,3177,31/01/2018 16:00,07/02/2018 16:00
 -85.55231,10.44658,3182,31/01/2018 16:20,07/02/2018 16:20
 -85.55193,10.44874,3165,31/01/2018 16:50,07/02/2018 17:50
 -85.55356,10.44805,3192,31/01/2018 17:20,07/02/2018 17:55
 -85.64840,10.51689,3169,01/02/2018 09:50,08/02/2018 10:10
 -85.64714,10.51746,3180,01/02/2018 10:00,08/02/2018 10:20
 -85.64649,10.51852,3176,01/02/2018 10:20,08/02/2018 10:40
 -85.64752,10.51515,3172,01/02/2018 10:50,08/02/2018 10:50
 -85.24995,09.99275,3336,29/01/2018 12:40,05/02/2018 13:40
 -85.25472,10.00209,3194,29/01/2018 14:30,05/02/2018 14:50
 -85.25666,10.00881,3342,29/01/2018 15:00,05/02/2018 15:10
 -85.23336,10.02951,3334,30/01/2018 13:50,06/02/2018 15:00
 -85.23483,10.03042,3167,30/01/2018 14:10,06/02/2018 15:30
 -85.23946,10.03050,3330,30/01/2018 14:40,06/02/2018 15:10
 -85.23831,10.02873,3190,30/01/2018 15:10,06/02/2018 15:40
 -85.23322,10.02834,3332,30/01/2018 15:30,6/02/2018 16:00
 -85.22269,10.02838,3163,30/01/2018 16:00,06/02/2018 16:10
 -85.25419,09.99460,3175,30/01/2018 17:30,06/02/2018 17:30
 -85.28716,09.99357,3329,31/01/2018 09:20,07/02/2018 16:00
 -85.30062,09.99866,3333,31/01/2018 09:40,07/02/2018 16:10
 -85.23808,10.02552,3335,31/01/2018 15:00,07/02/2018 16:30
 -85.23244,10.02903,3173,31/01/2018 15:40,07/02/2018 16:40
 -85.22207,10.02819,3178,31/01/2018 16:00,07/02/2018 16:50
 -85.21208,10.00164,3162,31/01/2018 16:30,07/02/2018 17:00
 -85.20551,09.99648,3161,31/01/2018 16:50,07/02/2018 17:10
 -85.22968,10.03047,3183,31/01/2018 17:20,07/02/2018 17:30
 -85.55275,10.44452,3195,05/02/2018 16:50,13/02/2018 09:40
 -85.55496,10.44457,3164,05/02/2018 17:10,13/02/2018 10:00
 -85.55141,10.44651,3181,05/02/2018 17:30,13/02/2018 10:30
 -85.55191,10.44919,3339,05/02/2018 18:00,13/02/2018 11:10
 -85.46080,10.36099,3168,06/02/2018 12:50,13/02/2018 15:20
 -85.46085,10.36190,3193,06/02/2018 13:10,13/02/2018 15:30
 -85.45887,10.36136,3331,06/02/2018 13:40,13/02/2018 15:50
 -85.45926,10.36076,3184,06/02/2018 14:00,13/02/2018 16:00
 -85.45798,10.36043,3166,06/02/2018 14:20,13/02/2018 16:10
 -85.44958,10.36295,3189,06/02/2018 15:00,13/02/2018 16:30
 -85.54942,10.44187,3182,07/02/2018 17:30,14/02/2018 17:30
 -85.54762,10.44207,3177,07/02/2018 18:00,14/02/2018 18:00
 -85.41875,10.05964,3336,06/02/2018 11:00,13/02/2018 11:00
 -85.41930,10.05718,3342,06/02/2018 11:50,13/02/2018 11:50
 -85.42112,10.05841,3194,06/02/2018 12:10,13/02/2018 12:10
 -85.37350,10.10117,3190,07/02/2018 08:50,14/02/2018 08:50
 -85.42324,10.04621,3334,07/02/2018 09:30,14/02/2018 09:30
 -85.42370,10.01913,3330,07/02/2018 09:50,14/02/2018 09:50
 -85.41701,10.05751,3337,05/02/2018 11:50,12/02/2018 11:50
 -85.41492,10.05817,3340,05/02/2018 12:10,12/02/2018 12:10
 -85.41576,10.05654,3171,05/02/2018 12:20,12/02/2018 12:20
 -85.41702,10.05670,3187,05/02/2018 12:40,12/02/2018 13:00
 -85.41778,10.05555,3179,05/02/2018 12:50,12/02/2018 13:10
 -85.45052,09.88230,3163,07/02/2018 10:50,14/02/2018 11:20
 -85.45140,09.88237,3332,07/02/2018 11:20,14/02/2018 11:30
 -85.45580,09.87685,3167,07/02/2018 11:50,14/02/2018 12:10
 -85.43195,09.92650,3175,07/02/2018 10:40,14/02/2018 10:40
 -85.37449,10.09974,3329,08/02/2018 08:30,15/02/2018 09:10
 -85.37212,10.07656,3183,08/02/2018 09:00,15/02/2018 09:20
 -85.37299,10.07671,3335,08/02/2018 09:20,15/02/2018 09:30
 -85.37625,10.08355,3173,08/02/2018 09:30,15/02/2018 09:40
 -85.37659,10.03578,3333,08/02/2018 09:50,15/02/2018 09:50
 -85.45135,10.14357,3179,12/02/2018 15:20,19/02/2018 16:20
 -85.45108,10.14274,3340,12/02/2018 15:50,19/02/2018 16:40
 -85.45571,10.14152,3171,12/02/2018 16:10,19/02/2018 09:00
 -85.45645,10.14337,3337,12/02/2018 16:40,19/02/2018 17:40
 -85.29919,10.18696,3194,13/02/2018 14:00,20/02/2018 14:20
 -85.45371,10.14588,3342,13/02/2018 15:20,20/02/2018 15:20
 -85.45312,10.14134,3336,13/02/2018 15:50,20/02/2018 15:50
 -85.29788,10.18421,3330,14/02/2018 15:00,21/02/2018 16:20
 -85.30122,10.18977,3332,14/02/2018 15:20,21/02/2018 16:30
 -85.30286,10.19124,3167,14/02/2018 15:40,21/02/2018 17:00
 -85.31316,10.20199,3175,14/02/2018 16:10,21/02/2018 17:20
 -85.31538,10.20322,3334,14/02/2018 16:40,21/02/2018 17:30
 -85.67923,10.38428,3186,12/02/2018 15:30,19/02/2018 16:40
 -85.67531,10.38472,3174,12/02/2018 16:00,19/02/2018 16:50
 -85.67896,10.38965,3170,12/02/2018 16:20,19/02/2018 17:10
 -85.67495,10.38632,3188,12/02/2018 17:00,19/02/2018 17:20
 -85.66666,10.38684,3185,12/02/2018 17:30,19/02/2018 17:30
 -85.67641,10.38134,3169,12/02/2018 18:00,19/02/2018 18:00
 -85.57857,10.40549,3180,13/02/2018 08:30,20/02/2018 12:30
 -85.58334,10.40971,3192,13/02/2018 09:00,20/02/2018 12:50
 -85.58546,10.40977,3165,13/02/2018 09:30,20/02/2018 13:10
 -85.55441,10.43947,3181,13/02/2018 13:20,20/02/2018 17:50
 -85.55099,10.44638,3164,13/02/2018 14:20,20/02/2018 18:00
 -85.55281,10.44596,3195,13/02/2018 15:00,20/02/2018 18:10
 -85.57568,10.41750,3168,14/02/2018 08:40,21/02/2018 10:10
 -85.57847,10.41257,3184,14/02/2018 09:10,21/02/2018 10:30
 -85.58713,10.40939,3193,14/02/2018 09:50,21/02/2018 10:50
 -85.58893,10.40725,3166,14/02/2018 10:20,21/02/2018 13:20
 -85.58871,10.40812,3331,14/02/2018 11:00,21/02/2018 13:20
 -85.59363,10.40895,3189,14/02/2018 11:20,21/02/2018 13:30
 -85.60043,10.41139,3187,14/02/2018 11:40,21/02/2018 12:50
 -85.55238,10.44170,3339,13/02/2018 12:00,20/02/2018 13:30
 -85.45452,10.14189,3162,19/02/2018 11:50,26/02/2018 15:40
 -85.44664,10.13654,3178,19/02/2018 12:30,26/02/2018 15:50
 -85.44580,10.12345,3176,19/02/2018 13:10,26/02/2018 16:00
 -85.44910,10.14307,3172,19/02/2018 15:00,26/02/2018 16:10
 -85.45000,10.14566,3333,19/02/2018 15:40,26/02/2018 16:20
 -85.44951,10.14919,3161,19/02/2018 16:00,26/02/2018 16:20
 -85.44872,10.15332,3340,19/02/2018 17:30,27/02/2018 09:10
 -85.45694,10.15267,3337,20/02/2018 08:50,27/02/2048 09:40
 -84.78172,09.98145,3336,21/02/2018 08:40,28/02/2018 09:00
 -84.77940,09.98289,3342,21/02/2018 09:00,28/02/2018 09:20
 -84.77421,09.98235,3163,21/02/2018 09:20,28/02/2018 09:40
 -84.76837,09.98222,3194,21/02/2018 09:50,28/02/2018 09:50
 -84.77615,09.98399,3171,21/02/2018 10:10,28/02/2018 10:10
 -84.76146,09.98152,3179,21/02/2018 10:40,28/02/2018 10:40
 -85.79463,10.41138,3170,20/02/2018 10:30,27/02/2018 11:30
 -85.79253,10.36335,3186,20/02/2018 11:20,27/02/2018 12:00
 -85.80980,10.35992,3169,20/02/2018 11:40,27/02/2018 13:40
 -85.61081,10.36146,3185,20/02/2018 12:10,27/02/2018 12:50
 -85.78718,10.35250,3339,20/02/2018 15:10,28/02/2018 08:40
 -85.79300,10.35029,3192,20/02/2018 15:30,28/02/2018 08:50
 -85.18695,10.31463,3165,20/02/2018 16:10,28/02/2018 09:30
 -85.79041,10.31251,3180,20/02/2018 16:30,28/02/2018 12:00
 -85.80135,10.30932,3335,20/02/2018 17:00,28/02/2018 13:00
 -85.80491,10.30718,3329,21/02/2018 08:20,28/02/2018 13:20
 -85.75852,10.45443,3164,21/02/2018 09:10,28/02/2018 14:10
 -85.72015,10.41573,3195,21/02/2018 09:40,28/02/2018 14:30
 -85.71822,10.41276,3181,21/02/2018 10:00,28/02/2018 14:40
 -85.77352,10.36576,3193,21/02/2018 12:20,28/02/2018 15:10
 -85.77676,10.36205,3168,21/02/2018 12:50,28/02/2018 15:30
 -85.77365,10.36948,3184,21/02/2018 13:10,28/02/2018 16:00
 -85.77983,10.43770,3188,20/02/2018 09:00,27/02/2018 10:20
 -85.78338,10.41174,3174,20/02/2018 09:40,27/02/2018 10:50
 -84.00089,09.89522,3187,23/02/2018 08:40,02/03/2018 11:40
 -84.52375,09.91133,3340,27/02/2018 12:50,06/03/2018 12:50
 -84.52270,09.91471,3176,27/02/2018 13:20,06/03/2018 13:20
 -84.52538,09.91074,3337,27/02/2018 14:00,06/03/2018 14:00
 -84.53197,09.91289,3333,27/02/2018 14:20,06/03/2018 14:20
 -84.54757,09.91743,3178,27/02/2018 15:00,06/03/2018 15:00
 -84.55474,09.90047,3161,27/02/2018 15:30,06/03/2018 15:30
 -84.55537,09.89425,3162,27/02/2018 16:00,06/03/2018 16:00
 -84.58173,09.85006,3172,27/02/2018 16:30,06/03/2018 16:30
 -84.50764,09.91247,3163,28/02/2018 12:10,08/03/2018 11:20
 -84.50461,09.91558,3194,28/02/2018 12:20,08/03/2018 11:30
 -84.50414,09.91708,3336,28/02/2018 12:40,08/03/2018 11:40
 -84.50343,09.91871,3342,28/02/2018 13:00,08/03/2018 11:50
 -84.49783,09.91989,3171,28/02/2018 13:20,08/03/2018 12:40
 -84.49142,09.92065,3179,28/02/2018 13:50,08/03/2018 12:50
 -85.52445,10.28230,3190,26/02/2018 12:40,05/03/2018 15:00
 -85.52544,10.28039,3177,26/02/2018 13:10,05/03/2018 15:50
 -85.52605,10.27961,3334,26/02/2018 13:30,05/03/2018 15:40
 -85.52717,10.28168,3330,26/02/2018 14:50,05/03/2018 16:00
 -85.52627,10.28322,3331,26/02/2018 15:10,05/03/2018 16:20
 -85.52449,10.28307,3173,26/02/2018 15:50,05/03/2018 16:30
 -85.70522,10.24565,3183,26/02/2018 17:00,05/03/2018 17:30
 -85.70210,10.24665,3332,26/02/2018 17:30,05/03/2018 17:55
 -85.69409,10.24331,3182,26/02/2018 18:00,05/03/2018 18:10
 -85.76212,10.08392,3169,27/02/2018 15:50,06/03/2018 16:20
 -85.76083,10.08527,3188,27/02/2018 16:10,06/03/2018 16:20
 -85.76366,10.08387,3170,27/02/2018 16:30,06/03/2018 16:50
 -85.76607,10.07111,3185,27/02/2018 17:10,07/03/2018 11:00
 -85.74008,10.03547,3174,27/02/2018 17:50,07/03/2018 11:50
 -85.73798,10.03090,3186,27/02/2018 18:20,07/03/2018 12:20
 -85.75900,10.21051,3165,28/02/2018 10:50,07/03/2018 13:20
 -85.75959,10.21279,3339,28/02/2018 11:20,07/03/2018 13:30
 -85.73341,10.23223,3192,28/02/2018 11:50,07/03/2018 13:40
 -85.58415,10.26004,3189,05/03/2018 12:00,12/03/2018 12:20
 -85.58231,10.25540,3180,05/03/2018 12:20,12/03/2018 14:40
 -85.57944,10.25884,3187,05/03/2018 14:00,12/03/2018 14:50
 -85.58440,10.26365,3193,05/03/2018 14:40,12/03/2018 15:00
 -85.58122,10.27129,3177,06/03/2018 08:50,13/03/2018 10:10
 -85.56985,10.26336,3182,06/03/2018 09:30,13/03/2018 10:30
 -85.56536,10.25628,3330,06/03/2018 09:50,13/03/2018 10:50
 -85.53873,10.22470,3334,06/03/2018 10:20,13/03/2018 11:10
 -85.55453,10.21883,3332,06/03/2018 10:50,13/03/2018 11:30
 -85.55724,10.21846,3173,06/03/2018 11:10,13/03/2018 11:40
 -85.53316,10.24177,3331,06/03/2018 11:50,13/03/2018 12:10
 -85.52500,10.28162,3190,06/03/2018 12:20,13/03/2018 12:30
 -85.52071,10.28351,3183,06/03/2018 13:00,13/03/2018 13:00
 -85.58571,10.26604,3188,07/03/2018 09:00,14/03/2018 09:00
 -85.58784,10.26349,3169,07/03/2018 09:20,14/03/2018 09:30
 -85.58812,10.26058,3170,07/03/2018 09:40,14/03/2018 09:40
 -84.20145,10.05697,3340,07/03/2018 08:30,14/03/2018 09:20
 -84.19862,10.06054,3337,07/03/2018 08:50,14/03/2018 09:50
 -84.19394,10.07419,3333,07/03/2018 09:20,14/03/2018 10:20
 -84.20181,10.07997,3178,07/03/2018 10:00,14/03/2018 10:50
 -84.18847,10.08919,3161,07/03/2018 10:30,14/03/2018 11:20
 -84.19740,10.11324,3162,07/03/2018 11:10,14/03/2018 11:40
 -84.20795,10.01721,3167,08/03/2018 09:20,16/03/2018 09:30
 -84.20859,10.01865,3176,08/03/2018 09:40,16/03/2018 09:40
 -84.20676,10.02250,3172,08/03/2018 10:20,16/03/2018 09:50
 -84.20625,10.02572,3191,08/03/2018 10:50,16/03/2018 10:00
 -84.21059,10.02054,3335,08/03/2018 11:20,16/03/2018 10:20
 -84.21229,10.01893,3329,08/03/2018 12:10,16/03/2018 10:40
 -84.21131,10.01522,3175,08/03/2018 12:30,16/03/2018 10:50
 -84.20467,10.01516,3166,08/03/2018 13:00,16/03/2018 11:00
 -85.58700,10.26310,3195,12/03/2018 12:10,20/03/2018 13:30
 -85.58510,10.26673,3164,12/03/2018 12:30,20/03/2018 14:00
 -85.63492,10.27267,3184,12/03/2018 13:20,20/03/2018 14:30
 -85.64279,10.27079,3189,12/03/2018 13:50,20/03/2018 14:50
 -85.67462,10.27387,3181,12/03/2018 14:20,20/03/2018 15:50
 -85.70544,10.26819,3168,12/03/2018 14:40,20/03/2018 16:20
 -85.64769,10.26762,3190,13/03/2018 14:10,20/03/2018 15:30
 -85.71237,10.25902,3330,13/03/2018 14:40,20/03/2018 16:20
 -85.71864,10.25373,3332,13/03/2018 15:10,20/03/2018 16:30
 -85.80482,10.30496,3182,13/03/2018 16:00,20/03/2018 16:50
 -85.80663,10.30801,3173,13/03/2018 16:30,20/03/2018 17:00
 -85.80792,10.30774,3183,13/03/2018 16:50,20/03/2018 17:10
 -85.80024,10.32510,3177,13/03/2018 17:10,20/03/2018 17:30
 -85.78024,10.35607,3334,13/03/2018 17:50,20/03/2018 17:50
 -85.77558,10.36788,3331,13/03/2018 18:10,20/03/2018 18:10
 -85.58439,10.26204,3188,14/03/2018 09:50,21/03/2018 10:20
 -85.58762,10.26155,3170,14/03/2018 10:40,21/03/2018 10:40
 -84.25938,09.74274,3185,12/03/2018 10:40,19/03/2018 12:10
 -84.25848,09.74673,3336,12/03/2018 11:00,19/03/2018 12:20
 -84.27306,09.72439,3342,12/03/2018 11:40,19/03/2018 12:30
 -84.28538,09.71556,3186,12/03/2018 12:10,19/03/2018 12:50
 -84.28258,09.71796,3174,12/03/2018 12:40,19/03/2018 13:00
 -84.28732,09.71926,3339,12/03/2018 13:00,19/03/2018 13:20
 -84.32198,09.91002,3337,15/03/2018 09:50,22/03/2018 11:30
 -84.32061,09.90893,3340,15/03/2018 10:10,22/03/2018 11:40
 -84.31731,09.90846,3161,15/03/2018 10:20,22/03/2018 11:40
 -84.31595,09.90773,3162,15/03/2018 11:00,22/03/2018 11:50
 -84.32619,09.91128,3178,15/03/2018 11:40,22/03/2018 12:00
 -84.33835,09.91077,3333,15/03/2018 12:00,22/03/2018 12:20
 -85.09094,10.42376,3165,20/03/2018 09:30,03/04/2018 16:10
 -85.08894,10.42506,3192,20/03/2018 10:10,03/04/2018 16:20
 -85.08721,10.42560,3171,20/03/2018 10:30,03/04/2018 16:40
 -85.08751,10.42797,3179,20/03/2018 11:10,03/04/2018 17:00
 -85.09251,10.42430,3194,20/03/2018 11:30,03/04/2018 17:20
 -85.25499,10.53300,3181,21/03/2018 12:50,03/04/2018 14:30
 -85.25350,10.52780,3331,21/03/2018 13:40,03/04/2018 14:40
 -85.25341,10.52535,3168,21/03/2018 14:00,03/04/2018 14:00
 -85.25579,10.52318,3182,21/03/2018 15:00,03/04/2018 15:10
 -85.25602,10.52575,3189,21/03/2018 15:20,03/04/2018 15:20
 -85.25643,10.52752,3195,21/03/2018 15:40,03/04/2018 15:30
 -85.25299,10.52980,3332,21/03/2018 16:10,03/04/2018 15:40
 -85.08128,10.43310,3177,21/03/2018 16:50,04/04/2018 08:10
 -85.07722,10.43299,3190,21/03/2018 17:20,04/04/2018 08:20
 -85.07550,10.43387,3164,21/03/2018 17:40,04/04/2018 08:30
 -85.09725,10.43023,3188,22/03/2018 08:00,04/04/2018 08:50
 -84.94456,10.26237,3170,22/03/2018 09:00,04/04/2018 09:40
 -84.94258,10.25951,3334,22/03/2018 09:30,04/04/2018 09:50
 -83.44672,09.20621,3336,20/03/2018 09:00,03/04/2018 11:20
 -83.44961,09.20776,3342,20/03/2018 09:10,03/04/2018 11:30
 -83.45178,09.20514,3339,20/03/2018 09:30,03/04/2018 11:50
 -83.45487,09.21323,3185,20/03/2018 09:50,03/04/2018 12:00
 -83.46446,09.19660,3174,20/03/2018 10:10,03/04/2018 12:20
 -83.46980,09.20161,3186,20/03/2018 10:30,03/04/2018 12:30
 -83.56451,09.25294,3163,20/03/2018 11:30,03/04/2018 13:30
 -83.57729,09.27273,3167,20/03/2018 11:50,03/04/2018 13:40
 -83.63566,09.26837,3172,20/03/2018 12:40,03/04/2018 14:00
 -83.65311,09.29364,3166,20/03/2018 13:10,03/04/2018 14:20
 -83.66386,09.31593,3175,20/03/2018 13:30,03/04/2018 14:30
 -83.72598,09.35193,3176,20/03/2018 14:40,03/04/2018 15:10
 -83.73592,09.33875,3329,20/03/2018 15:00,03/04/2018 15:30
 -83.75488,09.32487,3335,20/03/2018 15:20,03/04/2018 15:50
 -84.06979,09.89833,3184,02/04/2018 10:30,10/04/2018 11:20
 -84.06821,09.89005,3162,02/04/2018 11:20 ,10/04/2018 11:10
 -84.07293,09.88076,3183,02/04/2018 11:50,10/04/2018 10:50
 -84.07619,09.87530,3330,02/04/2018 12:30,10/04/2018 10:30
 -84.07735,09.87271,3333,02/04/2018 13:20,10/04/2018 10:10
 -84.07908,09.88556,3340,02/04/2019 14:10,10/04/2018 09:50
 -84.06656,09.89526,3337,02/04/2018 11:20,10/04/2018 10:00
 -84.06867,09.89360,3178,02/04/2018 11:40,10/04/2018 09:50
 -84.06829,09.89113,3161,02/04/2018 12:20,10/04/2018 09:40
 -84.06577,09.88940,3191,02/04/2018 12:50,10/04/2018 09:30
 -84.06998,09.89841,3173,02/04/2018 13:30,10/04/2018 09:10
 -84.03007,09.87327,3177,05/04/2018 08:40,13/04/2018 10:30
 -84.02132,09.87557,3195,05/04/2018 09:30,13/04/2018 10:50
 -84.03198,09.87501,3170,05/04/2018 10:10,13/04/2018 10:40
 -84.03369,09.88084,3179,05/04/2018 10:40,13/04/2018 11:00
 -84.03445,09.88362,3334,05/04/2018 11:00,12/04/2018 14:00
 -84.03148,09.88523,3332,05/04/2018 11:20,12/04/2018 13:10
 -84.03754,09.88078,3165,05/04/2018 12:00,12/04/2018 13:50
 -84.04044,09.89057,3171,05/04/2018 12:40,12/04/2018 13:30
 -84.04678,09.89281,3192,05/04/2018 13:00,12/04/2018 13:20
 -84.06810,09.89792,3186,05/04/2018 09:20,13/04/2018 10:00
 -84.07232,09.89716,3339,05/04/2018 10:00,13/04/2018 10:10
 -84.07365,09.89186,3342,05/04/2018 10:30,13/04/2018 10:20
 -84.07007,09.88839,3166,05/04/2018 11:00,13/04/2018 12:00
 -84.06581,09.88874,3176,05/04/2018 12:00,13/04/2018 11:50
 -84.06135,09.89209,3172,05/04/2018 12:40,13/04/2018 11:30
 -84.08300,09.88074,3336,05/04/2018 13:50,13/04/2018 10:40
 -84.08640,09.87616,3335,05/04/2018 14:30,13/04/2018 10:40
 -84.07108,09.89902,3194,06/04/2018 10:10,13/04/2018 12:10
 -84.07186,09.90350,3185,06/04/2018 10:50,13/04/2018 12:30
 -83.93284,09.84426,3189,09/04/2018 09:10,16/04/2018 11:10
 -83.93109,09.84013,3182,09/04/2018 09:40,16/04/2018 11:30
 -83.93362,09.84234,3181,09/04/2018 10:10,16/04/2018 11:40
 -83.93889,09.84226,3163,09/04/2018 10:30,16/04/2018 11:50
 -83.94214,09.83884,3174,09/04/2018 11:00,16/04/2018 11:00
 -83.94697,09.83943,3188,09/04/2018 11:30,16/04/2018 12:20
 -84.08376,09.87771,3193,10/04/2018 09:20,19/04/2018 10:20
 -84.08407,09.87615,3329,10/04/2018 09:40,19/04/2018 10:30
 -84.04433,09.96676,3183,12/04/2018 10:30,19/04/2018 11:00
 -84.04035,09.96598,3337,12/04/2018 11:00,19/04/2018 11:20
 -84.22661,10.00918,3190,09/04/2018 09:40,18/04/2018 10:50
 -84.22369,10.00882,3331,09/04/2018 10:10,18/04/2018 11:00
 -84.22109,10.01146,3164,09/04/2018 10:40,18/04/2018 11:10
 -84.21991,10.01081,3168,09/04/2018 10:50,18/04/2018 11:20
 -84.22086,10.00765,3187,09/04/2018 11:20,18/04/2018 11:30
 -84.21696,10.00490,3167,09/04/2018 11:40,18/04/2018 11:40
 -84.21816,10.00259,3180,09/04/2018 12:00,18/04/2018 12:00
 -84.21370,10.00354,3169,09/04/2018 12:20,18/04/2018 11:50
 -84.03319,09.96474,3173,12/04/2018 11:20,19/04/2018 11:40
 -84.03273,09.97020,3191,12/04/2018 11:50,19/04/2018 12:00
 -84.03346,09.97833,3184,12/04/2018 12:20,19/04/2018 12:30
 -84.03003,09.98454,3178,12/04/2018 12:40,19/04/2018 12:50
 -83.05100,09.02826,3163,17/04/2018 09:00,24/04/2018 09:20
 -83.05189,09.02525,3188,17/04/2018 09:30,24/04/2018 09:50
 -83.05385,09.02445,3174,17/04/2018 10:00,24/04/2018 10:10
 -83.06173,09.02344,3182,17/04/2018 10:30,24/04/2018 10:40
 -83.08110,09.00857,3189,17/04/2018 10:50,24/04/2018 11:00
 -83.08248,09.00612,3181,17/04/2018 11:10,24/04/2018 11:20
 -83.40128,09.17233,3339,17/04/2018 12:40,24/04/2018 15:40
 -83.40373,09.17208,3186,17/04/2018 12:50,24/04/2018 15:50
 -83.40646,09.16971,3330,17/04/2018 13:20,24/04/2018 16:00
 -83.40719,09.16885,3336,17/04/2018 13:40,24/04/2018 16:10
 -83.40681,09.16678,3342,17/04/2018 14:00,24/04/2018 16:20
 -83.41007,09.16914,3335,17/04/2018 14:20,24/04/2018 16:30
 -85.02101,10.48789,3165,16/04/2018 12:30,24/04/2018 09:30
 -85.01993,10.48989,3185,16/04/2018 13:00,24/04/2018 09:50
 -85.02015,10.49116,3172,16/04/2018 14:10,24/04/2018 10:20
 -85.02388,10.49183,3192,16/04/2018 14:40,24/04/2018 10:50
 -85.02654,10.49236,3177,16/04/2018 15:00,24/04/2018 11:10
 -85.02088,10.48923,3332,16/04/2018 16:00,24/04/2018 11:30
 -84.92015,10.49979,3333,17/04/2018 10:10,24/04/2018 13:10
 -84.91804,10.49995,3179,17/04/2018 10:40,24/04/2018 13:40
 -84.92333,10.50337,3162,17/04/2018 11:10,24/04/2018 14:10
