Time,End,lat,lon,Phase C-A Min Volts
27-07-2018 07:00:00,27-07-2018 07:00:00,10.01605, -84.09833,117.22
27-07-2018 07:00:00,27-07-2018 07:00:00,10.01610, -84.09962,116.1
27-07-2018 07:00:00,27-07-2018 07:00:00,10.01532, -84.10065,115.98
27-07-2018 07:00:00,27-07-2018 07:00:00,10.05778, -84.41879,117.56
27-07-2018 07:00:00,27-07-2018 07:00:00,10.05603, -84.42005,119.16
27-07-2018 07:00:00,27-07-2018 07:00:00,10.05621, -84.42350,117.46
27-07-2018 07:00:00,27-07-2018 07:00:00,10.06185, -84.42496,116.12
27-07-2018 07:00:00,27-07-2018 07:00:00,10.05587, -84.43467,119.22
27-07-2018 07:00:00,27-07-2018 07:00:00,10.05345, -84.43675,117.92
27-07-2018 07:00:00,27-07-2018 07:00:00,10.05451, -84.43094,118.82
27-07-2018 07:00:00,27-07-2018 07:00:00,10.05195, -84.43060,119.34
27-07-2018 07:00:00,27-07-2018 07:00:00,10.05282, -84.43041,115.62
27-07-2018 08:00:00,27-07-2018 08:00:00,09.99718, -84.12437,116.38
27-07-2018 08:00:00,27-07-2018 08:00:00,09.99542, -84.12355,116.96
27-07-2018 08:00:00,27-07-2018 08:00:00,09.99300, -84.11787,119.26
27-07-2018 08:00:00,27-07-2018 08:00:00,09.99329, -84.11588,116.82
27-07-2018 08:00:00,27-07-2018 08:00:00,09.99236, -84.12568,117.08
27-07-2018 08:00:00,27-07-2018 08:00:00,09.99043, -84.11661,118.58
27-07-2018 08:00:00,27-07-2018 08:00:00,09.98989, -84.11375,116.92
27-07-2018 08:00:00,27-07-2018 08:00:00,10.01605, -84.09833,117.92
27-07-2018 08:00:00,27-07-2018 08:00:00,10.01610, -84.09962,115.92
27-07-2018 08:00:00,27-07-2018 08:00:00,10.01532, -84.10065,114.76
27-07-2018 08:00:00,27-07-2018 08:00:00,10.05778, -84.41879,115.46
27-07-2018 08:00:00,27-07-2018 08:00:00,10.05603, -84.42005,117.04
27-07-2018 08:00:00,27-07-2018 08:00:00,10.05621, -84.42350,117.1
27-07-2018 08:00:00,27-07-2018 08:00:00,10.06185, -84.42496,116.04
27-07-2018 08:00:00,27-07-2018 08:00:00,10.05587, -84.43467,118.44
27-07-2018 08:00:00,27-07-2018 08:00:00,10.05345, -84.43675,114.82
27-07-2018 08:00:00,27-07-2018 08:00:00,10.05451, -84.43094,116
27-07-2018 08:00:00,27-07-2018 08:00:00,10.05195, -84.43060,119.62
27-07-2018 08:00:00,27-07-2018 08:00:00,10.05282, -84.43041,115.84
27-07-2018 09:00:00,27-07-2018 09:00:00,09.99718, -84.12437,115.3
27-07-2018 09:00:00,27-07-2018 09:00:00,09.99542, -84.12355,118.42
27-07-2018 09:00:00,27-07-2018 09:00:00,09.99300, -84.11787,122.24
27-07-2018 09:00:00,27-07-2018 09:00:00,09.99329, -84.11588,119
27-07-2018 09:00:00,27-07-2018 09:00:00,09.99236, -84.12568,117.64
27-07-2018 09:00:00,27-07-2018 09:00:00,09.99043, -84.11661,121.7
27-07-2018 09:00:00,27-07-2018 09:00:00,09.98989, -84.11375,118.16
27-07-2018 09:00:00,27-07-2018 09:00:00,10.01605, -84.09833,118.58
27-07-2018 09:00:00,27-07-2018 09:00:00,10.01610, -84.09962,117.12
27-07-2018 09:00:00,27-07-2018 09:00:00,10.01532, -84.10065,116.26
27-07-2018 09:00:00,27-07-2018 09:00:00,10.05778, -84.41879,117
27-07-2018 09:00:00,27-07-2018 09:00:00,10.05603, -84.42005,116.86
27-07-2018 09:00:00,27-07-2018 09:00:00,10.05621, -84.42350,116.88
27-07-2018 09:00:00,27-07-2018 09:00:00,10.06185, -84.42496,116.98
27-07-2018 09:00:00,27-07-2018 09:00:00,10.05587, -84.43467,118.24
27-07-2018 09:00:00,27-07-2018 09:00:00,10.05345, -84.43675,115.74
27-07-2018 09:00:00,27-07-2018 09:00:00,10.05451, -84.43094,115.54
27-07-2018 09:00:00,27-07-2018 09:00:00,10.05195, -84.43060,121.26
27-07-2018 09:00:00,27-07-2018 09:00:00,10.05282, -84.43041,116.58
27-07-2018 10:00:00,27-07-2018 10:00:00,09.99718, -84.12437,116.58
27-07-2018 10:00:00,27-07-2018 10:00:00,09.99542, -84.12355,117.96
27-07-2018 10:00:00,27-07-2018 10:00:00,09.99300, -84.11787,120.9
27-07-2018 10:00:00,27-07-2018 10:00:00,09.99329, -84.11588,117.58
27-07-2018 10:00:00,27-07-2018 10:00:00,09.99236, -84.12568,116.52
27-07-2018 10:00:00,27-07-2018 10:00:00,09.99043, -84.11661,121.18
27-07-2018 10:00:00,27-07-2018 10:00:00,09.98989, -84.11375,117.76
27-07-2018 10:00:00,27-07-2018 10:00:00,10.01605, -84.09833,118.04
27-07-2018 10:00:00,27-07-2018 10:00:00,10.01610, -84.09962,115.76
27-07-2018 10:00:00,27-07-2018 10:00:00,10.01532, -84.10065,116.44
27-07-2018 10:00:00,27-07-2018 10:00:00,10.05778, -84.41879,117.9
27-07-2018 10:00:00,27-07-2018 10:00:00,10.05603, -84.42005,119.18
27-07-2018 10:00:00,27-07-2018 10:00:00,10.05621, -84.42350,119.26
27-07-2018 10:00:00,27-07-2018 10:00:00,10.06185, -84.42496,115.98
27-07-2018 10:00:00,27-07-2018 10:00:00,10.05587, -84.43467,118.76
27-07-2018 10:00:00,27-07-2018 10:00:00,10.05345, -84.43675,116.52
27-07-2018 10:00:00,27-07-2018 10:00:00,10.05451, -84.43094,117.3
27-07-2018 10:00:00,27-07-2018 10:00:00,10.05195, -84.43060,119.84
27-07-2018 10:00:00,27-07-2018 10:00:00,10.05282, -84.43041,117.84
27-07-2018 11:00:00,27-07-2018 11:00:00,09.99718, -84.12437,115.66
27-07-2018 11:00:00,27-07-2018 11:00:00,09.99542, -84.12355,117.78
27-07-2018 11:00:00,27-07-2018 11:00:00,09.99300, -84.11787,119.16
27-07-2018 11:00:00,27-07-2018 11:00:00,09.99329, -84.11588,116.42
27-07-2018 11:00:00,27-07-2018 11:00:00,09.99236, -84.12568,116.14
27-07-2018 11:00:00,27-07-2018 11:00:00,09.99043, -84.11661,119.98
27-07-2018 11:00:00,27-07-2018 11:00:00,09.98989, -84.11375,116.24
27-07-2018 11:00:00,27-07-2018 11:00:00,10.01605, -84.09833,117.42
27-07-2018 11:00:00,27-07-2018 11:00:00,10.01610, -84.09962,114.1
27-07-2018 11:00:00,27-07-2018 11:00:00,10.01532, -84.10065,114.24
27-07-2018 11:00:00,27-07-2018 11:00:00,10.05778, -84.41879,114.98
27-07-2018 11:00:00,27-07-2018 11:00:00,10.05603, -84.42005,118.12
27-07-2018 11:00:00,27-07-2018 11:00:00,10.05621, -84.42350,117.88
27-07-2018 11:00:00,27-07-2018 11:00:00,10.06185, -84.42496,116.14
27-07-2018 11:00:00,27-07-2018 11:00:00,10.05587, -84.43467,118.42
27-07-2018 11:00:00,27-07-2018 11:00:00,10.05345, -84.43675,115.82
27-07-2018 11:00:00,27-07-2018 11:00:00,10.05451, -84.43094,115.92
27-07-2018 11:00:00,27-07-2018 11:00:00,10.05195, -84.43060,120.6
27-07-2018 11:00:00,27-07-2018 11:00:00,10.05282, -84.43041,116.16
27-07-2018 12:00:00,27-07-2018 12:00:00,09.99718, -84.12437,116.12
27-07-2018 12:00:00,27-07-2018 12:00:00,09.99542, -84.12355,117.18
27-07-2018 12:00:00,27-07-2018 12:00:00,09.99300, -84.11787,119.26
27-07-2018 12:00:00,27-07-2018 12:00:00,09.99329, -84.11588,116.88
27-07-2018 12:00:00,27-07-2018 12:00:00,09.99236, -84.12568,117.84
27-07-2018 12:00:00,27-07-2018 12:00:00,09.99043, -84.11661,120.98
27-07-2018 12:00:00,27-07-2018 12:00:00,09.98989, -84.11375,116.2
27-07-2018 12:00:00,27-07-2018 12:00:00,10.01605, -84.09833,117.74
27-07-2018 12:00:00,27-07-2018 12:00:00,10.01610, -84.09962,115.4
27-07-2018 12:00:00,27-07-2018 12:00:00,10.01532, -84.10065,114.96
27-07-2018 12:00:00,27-07-2018 12:00:00,10.05778, -84.41879,118.9
27-07-2018 12:00:00,27-07-2018 12:00:00,10.05603, -84.42005,117.74
27-07-2018 12:00:00,27-07-2018 12:00:00,10.05621, -84.42350,117.84
27-07-2018 12:00:00,27-07-2018 12:00:00,10.06185, -84.42496,115.98
27-07-2018 12:00:00,27-07-2018 12:00:00,10.05587, -84.43467,118.62
27-07-2018 12:00:00,27-07-2018 12:00:00,10.05345, -84.43675,116.74
27-07-2018 12:00:00,27-07-2018 12:00:00,10.05451, -84.43094,116.74
27-07-2018 12:00:00,27-07-2018 12:00:00,10.05195, -84.43060,116.8
27-07-2018 12:00:00,27-07-2018 12:00:00,10.05282, -84.43041,116.54
27-07-2018 13:00:00,27-07-2018 13:00:00,09.99718, -84.12437,117.1
27-07-2018 13:00:00,27-07-2018 13:00:00,09.99542, -84.12355,118.38
27-07-2018 13:00:00,27-07-2018 13:00:00,09.99300, -84.11787,121.42
27-07-2018 13:00:00,27-07-2018 13:00:00,09.99329, -84.11588,117.3
27-07-2018 13:00:00,27-07-2018 13:00:00,09.99236, -84.12568,118.3
27-07-2018 13:00:00,27-07-2018 13:00:00,09.99043, -84.11661,121.66
27-07-2018 13:00:00,27-07-2018 13:00:00,09.98989, -84.11375,117.46
27-07-2018 13:00:00,27-07-2018 13:00:00,10.01605, -84.09833,118.96
27-07-2018 13:00:00,27-07-2018 13:00:00,10.01610, -84.09962,116.76
27-07-2018 13:00:00,27-07-2018 13:00:00,10.01532, -84.10065,115.82
27-07-2018 13:00:00,27-07-2018 13:00:00,10.05778, -84.41879,113.12
27-07-2018 13:00:00,27-07-2018 13:00:00,10.05603, -84.42005,120
27-07-2018 13:00:00,27-07-2018 13:00:00,10.05621, -84.42350,118.2
27-07-2018 13:00:00,27-07-2018 13:00:00,10.06185, -84.42496,117.32
27-07-2018 13:00:00,27-07-2018 13:00:00,10.05587, -84.43467,119.78
27-07-2018 13:00:00,27-07-2018 13:00:00,10.05345, -84.43675,119.76
27-07-2018 13:00:00,27-07-2018 13:00:00,10.05451, -84.43094,119.66
27-07-2018 13:00:00,27-07-2018 13:00:00,10.05195, -84.43060,118.94
27-07-2018 13:00:00,27-07-2018 13:00:00,10.05282, -84.43041,116.82
27-07-2018 14:00:00,27-07-2018 14:00:00,09.99718, -84.12437,116.78
27-07-2018 14:00:00,27-07-2018 14:00:00,09.99542, -84.12355,116.56
27-07-2018 14:00:00,27-07-2018 14:00:00,09.99300, -84.11787,120.86
27-07-2018 14:00:00,27-07-2018 14:00:00,09.99329, -84.11588,116.64
27-07-2018 14:00:00,27-07-2018 14:00:00,09.99236, -84.12568,117.96
27-07-2018 14:00:00,27-07-2018 14:00:00,09.99043, -84.11661,120.62
27-07-2018 14:00:00,27-07-2018 14:00:00,09.98989, -84.11375,117.84
27-07-2018 14:00:00,27-07-2018 14:00:00,10.01605, -84.09833,117.74
27-07-2018 14:00:00,27-07-2018 14:00:00,10.01610, -84.09962,116.68
27-07-2018 14:00:00,27-07-2018 14:00:00,10.01532, -84.10065,115.9
27-07-2018 14:00:00,27-07-2018 14:00:00,10.05778, -84.41879,119.38
27-07-2018 14:00:00,27-07-2018 14:00:00,10.05603, -84.42005,119.94
27-07-2018 14:00:00,27-07-2018 14:00:00,10.05621, -84.42350,120.18
27-07-2018 14:00:00,27-07-2018 14:00:00,10.06185, -84.42496,117.2
27-07-2018 14:00:00,27-07-2018 14:00:00,10.05587, -84.43467,117.88
27-07-2018 14:00:00,27-07-2018 14:00:00,10.05345, -84.43675,119.36
27-07-2018 14:00:00,27-07-2018 14:00:00,10.05451, -84.43094,119.88
27-07-2018 14:00:00,27-07-2018 14:00:00,10.05195, -84.43060,119.42
27-07-2018 14:00:00,27-07-2018 14:00:00,10.05282, -84.43041,119.14
27-07-2018 15:00:00,27-07-2018 15:00:00,09.99718, -84.12437,115.68
27-07-2018 15:00:00,27-07-2018 15:00:00,09.99542, -84.12355,118.58
27-07-2018 15:00:00,27-07-2018 15:00:00,09.99300, -84.11787,121.64
27-07-2018 15:00:00,27-07-2018 15:00:00,09.99329, -84.11588,118.02
27-07-2018 15:00:00,27-07-2018 15:00:00,09.99236, -84.12568,117.54
27-07-2018 15:00:00,27-07-2018 15:00:00,09.99043, -84.11661,120.24
27-07-2018 15:00:00,27-07-2018 15:00:00,09.98989, -84.11375,117.3
27-07-2018 15:00:00,27-07-2018 15:00:00,10.01605, -84.09833,118.1
27-07-2018 15:00:00,27-07-2018 15:00:00,10.01610, -84.09962,116.86
27-07-2018 15:00:00,27-07-2018 15:00:00,10.01532, -84.10065,115.94
27-07-2018 15:00:00,27-07-2018 15:00:00,10.05778, -84.41879,119.46
27-07-2018 15:00:00,27-07-2018 15:00:00,10.05603, -84.42005,119.74
27-07-2018 15:00:00,27-07-2018 15:00:00,10.05621, -84.42350,119.02
27-07-2018 15:00:00,27-07-2018 15:00:00,10.06185, -84.42496,117.82
27-07-2018 15:00:00,27-07-2018 15:00:00,10.05587, -84.43467,118.54
27-07-2018 15:00:00,27-07-2018 15:00:00,10.05345, -84.43675,119.98
27-07-2018 15:00:00,27-07-2018 15:00:00,10.05451, -84.43094,118.78
27-07-2018 15:00:00,27-07-2018 15:00:00,10.05195, -84.43060,121.72
27-07-2018 15:00:00,27-07-2018 15:00:00,10.05282, -84.43041,118.66
27-07-2018 16:00:00,27-07-2018 16:00:00,09.99718, -84.12437,115.96
27-07-2018 16:00:00,27-07-2018 16:00:00,09.99542, -84.12355,117.48
27-07-2018 16:00:00,27-07-2018 16:00:00,09.99300, -84.11787,118.76
27-07-2018 16:00:00,27-07-2018 16:00:00,09.99329, -84.11588,116.74
27-07-2018 16:00:00,27-07-2018 16:00:00,09.99236, -84.12568,116.14
27-07-2018 16:00:00,27-07-2018 16:00:00,09.99043, -84.11661,121
27-07-2018 16:00:00,27-07-2018 16:00:00,09.98989, -84.11375,117.18
27-07-2018 16:00:00,27-07-2018 16:00:00,10.01605, -84.09833,116.1
27-07-2018 16:00:00,27-07-2018 16:00:00,10.01610, -84.09962,115
27-07-2018 16:00:00,27-07-2018 16:00:00,10.01532, -84.10065,114.9
27-07-2018 16:00:00,27-07-2018 16:00:00,10.05778, -84.41879,118.68
27-07-2018 16:00:00,27-07-2018 16:00:00,10.05603, -84.42005,120.16
27-07-2018 16:00:00,27-07-2018 16:00:00,10.05621, -84.42350,118.68
27-07-2018 16:00:00,27-07-2018 16:00:00,10.06185, -84.42496,117.7
27-07-2018 16:00:00,27-07-2018 16:00:00,10.05587, -84.43467,119.2
27-07-2018 16:00:00,27-07-2018 16:00:00,10.05345, -84.43675,119.96
27-07-2018 16:00:00,27-07-2018 16:00:00,10.05451, -84.43094,117.14
27-07-2018 16:00:00,27-07-2018 16:00:00,10.05195, -84.43060,121.3
27-07-2018 16:00:00,27-07-2018 16:00:00,10.05282, -84.43041,117.52
27-07-2018 17:00:00,27-07-2018 17:00:00,09.99718, -84.12437,114.8
27-07-2018 17:00:00,27-07-2018 17:00:00,09.99542, -84.12355,118.52
27-07-2018 17:00:00,27-07-2018 17:00:00,09.99300, -84.11787,120.46
27-07-2018 17:00:00,27-07-2018 17:00:00,09.99329, -84.11588,116.46
27-07-2018 17:00:00,27-07-2018 17:00:00,09.99236, -84.12568,118.08
27-07-2018 17:00:00,27-07-2018 17:00:00,09.99043, -84.11661,120.74
27-07-2018 17:00:00,27-07-2018 17:00:00,09.98989, -84.11375,118.08
27-07-2018 17:00:00,27-07-2018 17:00:00,10.01605, -84.09833,117.62
27-07-2018 17:00:00,27-07-2018 17:00:00,10.01610, -84.09962,116.06
27-07-2018 17:00:00,27-07-2018 17:00:00,10.01532, -84.10065,115.64
27-07-2018 17:00:00,27-07-2018 17:00:00,10.05778, -84.41879,119.44
27-07-2018 17:00:00,27-07-2018 17:00:00,10.05603, -84.42005,120.54
27-07-2018 17:00:00,27-07-2018 17:00:00,10.05621, -84.42350,114.74
27-07-2018 17:00:00,27-07-2018 17:00:00,10.06185, -84.42496,117.2
27-07-2018 17:00:00,27-07-2018 17:00:00,10.05587, -84.43467,119.38
27-07-2018 17:00:00,27-07-2018 17:00:00,10.05345, -84.43675,119.9
27-07-2018 17:00:00,27-07-2018 17:00:00,10.05451, -84.43094,118.72
27-07-2018 17:00:00,27-07-2018 17:00:00,10.05195, -84.43060,121.2
27-07-2018 17:00:00,27-07-2018 17:00:00,10.05282, -84.43041,118.62
27-07-2018 18:00:00,27-07-2018 18:00:00,09.99718, -84.12437,116
27-07-2018 18:00:00,27-07-2018 18:00:00,09.99542, -84.12355,118.3
27-07-2018 18:00:00,27-07-2018 18:00:00,09.99300, -84.11787,121.2
27-07-2018 18:00:00,27-07-2018 18:00:00,09.99329, -84.11588,117.12
27-07-2018 18:00:00,27-07-2018 18:00:00,09.99236, -84.12568,118.2
27-07-2018 18:00:00,27-07-2018 18:00:00,09.99043, -84.11661,121.38
27-07-2018 18:00:00,27-07-2018 18:00:00,09.98989, -84.11375,117.2
27-07-2018 18:00:00,27-07-2018 18:00:00,10.01605, -84.09833,117.8
27-07-2018 18:00:00,27-07-2018 18:00:00,10.01610, -84.09962,115
27-07-2018 18:00:00,27-07-2018 18:00:00,10.01532, -84.10065,115.24
27-07-2018 18:00:00,27-07-2018 18:00:00,10.05778, -84.41879,118.02
27-07-2018 18:00:00,27-07-2018 18:00:00,10.05603, -84.42005,119.86
27-07-2018 18:00:00,27-07-2018 18:00:00,10.05621, -84.42350,117.54
27-07-2018 18:00:00,27-07-2018 18:00:00,10.06185, -84.42496,115.6
27-07-2018 18:00:00,27-07-2018 18:00:00,10.05587, -84.43467,119.58
27-07-2018 18:00:00,27-07-2018 18:00:00,10.05345, -84.43675,119.16
27-07-2018 18:00:00,27-07-2018 18:00:00,10.05451, -84.43094,118.5
27-07-2018 18:00:00,27-07-2018 18:00:00,10.05195, -84.43060,119.82
27-07-2018 18:00:00,27-07-2018 18:00:00,10.05282, -84.43041,118
27-07-2018 19:00:00,27-07-2018 19:00:00,09.99718, -84.12437,114.24
27-07-2018 19:00:00,27-07-2018 19:00:00,09.99542, -84.12355,117.86
27-07-2018 19:00:00,27-07-2018 19:00:00,09.99300, -84.11787,120.48
27-07-2018 19:00:00,27-07-2018 19:00:00,09.99329, -84.11588,117.42
27-07-2018 19:00:00,27-07-2018 19:00:00,09.99236, -84.12568,117.84
27-07-2018 19:00:00,27-07-2018 19:00:00,09.99043, -84.11661,120.34
27-07-2018 19:00:00,27-07-2018 19:00:00,09.98989, -84.11375,116.36
27-07-2018 19:00:00,27-07-2018 19:00:00,10.01605, -84.09833,117.44
27-07-2018 19:00:00,27-07-2018 19:00:00,10.01610, -84.09962,114.92
27-07-2018 19:00:00,27-07-2018 19:00:00,10.01532, -84.10065,114.92
27-07-2018 19:00:00,27-07-2018 19:00:00,10.05778, -84.41879,115.4
27-07-2018 19:00:00,27-07-2018 19:00:00,10.05603, -84.42005,117.34
27-07-2018 19:00:00,27-07-2018 19:00:00,10.05621, -84.42350,115.14
27-07-2018 19:00:00,27-07-2018 19:00:00,10.06185, -84.42496,115.68
27-07-2018 19:00:00,27-07-2018 19:00:00,10.05587, -84.43467,118.46
27-07-2018 19:00:00,27-07-2018 19:00:00,10.05345, -84.43675,117.76
27-07-2018 19:00:00,27-07-2018 19:00:00,10.05451, -84.43094,118.14
27-07-2018 19:00:00,27-07-2018 19:00:00,10.05195, -84.43060,120
27-07-2018 19:00:00,27-07-2018 19:00:00,10.05282, -84.43041,115.5
27-07-2018 20:00:00,27-07-2018 20:00:00,09.99718, -84.12437,115.46
27-07-2018 20:00:00,27-07-2018 20:00:00,09.99542, -84.12355,117.8
27-07-2018 20:00:00,27-07-2018 20:00:00,09.99300, -84.11787,119.94
27-07-2018 20:00:00,27-07-2018 20:00:00,09.99329, -84.11588,118.12
27-07-2018 20:00:00,27-07-2018 20:00:00,09.99236, -84.12568,116.94
27-07-2018 20:00:00,27-07-2018 20:00:00,09.99043, -84.11661,119.64
27-07-2018 20:00:00,27-07-2018 20:00:00,09.98989, -84.11375,116.46
27-07-2018 20:00:00,27-07-2018 20:00:00,10.01605, -84.09833,117.88
27-07-2018 20:00:00,27-07-2018 20:00:00,10.01610, -84.09962,115.46
27-07-2018 20:00:00,27-07-2018 20:00:00,10.01532, -84.10065,115.74
27-07-2018 20:00:00,27-07-2018 20:00:00,10.05778, -84.41879,117.14
27-07-2018 20:00:00,27-07-2018 20:00:00,10.05603, -84.42005,117.82
27-07-2018 20:00:00,27-07-2018 20:00:00,10.05621, -84.42350,114.08
27-07-2018 20:00:00,27-07-2018 20:00:00,10.06185, -84.42496,116.84
27-07-2018 20:00:00,27-07-2018 20:00:00,10.05587, -84.43467,118.4
27-07-2018 20:00:00,27-07-2018 20:00:00,10.05345, -84.43675,117.94
27-07-2018 20:00:00,27-07-2018 20:00:00,10.05451, -84.43094,118.46
27-07-2018 20:00:00,27-07-2018 20:00:00,10.05195, -84.43060,119.38
27-07-2018 20:00:00,27-07-2018 20:00:00,10.05282, -84.43041,116.5
27-07-2018 21:00:00,27-07-2018 21:00:00,09.99718, -84.12437,115.5
27-07-2018 21:00:00,27-07-2018 21:00:00,09.99542, -84.12355,118.16
27-07-2018 21:00:00,27-07-2018 21:00:00,09.99300, -84.11787,121.58
27-07-2018 21:00:00,27-07-2018 21:00:00,09.99329, -84.11588,117.88
27-07-2018 21:00:00,27-07-2018 21:00:00,09.99236, -84.12568,116.7
27-07-2018 21:00:00,27-07-2018 21:00:00,09.99043, -84.11661,120.7
27-07-2018 21:00:00,27-07-2018 21:00:00,09.98989, -84.11375,117.26
27-07-2018 21:00:00,27-07-2018 21:00:00,10.01605, -84.09833,118.1
27-07-2018 21:00:00,27-07-2018 21:00:00,10.01610, -84.09962,116.38
27-07-2018 21:00:00,27-07-2018 21:00:00,10.01532, -84.10065,116.04
27-07-2018 21:00:00,27-07-2018 21:00:00,10.05778, -84.41879,115.3
27-07-2018 21:00:00,27-07-2018 21:00:00,10.05603, -84.42005,119.14
27-07-2018 21:00:00,27-07-2018 21:00:00,10.05621, -84.42350,119.26
27-07-2018 21:00:00,27-07-2018 21:00:00,10.06185, -84.42496,115.6
27-07-2018 21:00:00,27-07-2018 21:00:00,10.05587, -84.43467,118.82
27-07-2018 21:00:00,27-07-2018 21:00:00,10.05345, -84.43675,119.5
27-07-2018 21:00:00,27-07-2018 21:00:00,10.05451, -84.43094,119.24
27-07-2018 21:00:00,27-07-2018 21:00:00,10.05195, -84.43060,116.72
27-07-2018 21:00:00,27-07-2018 21:00:00,10.05282, -84.43041,117.86
27-07-2018 22:00:00,27-07-2018 22:00:00,09.99718, -84.12437,116.6
27-07-2018 22:00:00,27-07-2018 22:00:00,09.99542, -84.12355,118.76
27-07-2018 22:00:00,27-07-2018 22:00:00,09.99300, -84.11787,122.34
27-07-2018 22:00:00,27-07-2018 22:00:00,09.99329, -84.11588,118.48
27-07-2018 22:00:00,27-07-2018 22:00:00,09.99236, -84.12568,118
27-07-2018 22:00:00,27-07-2018 22:00:00,09.99043, -84.11661,121.4
27-07-2018 22:00:00,27-07-2018 22:00:00,09.98989, -84.11375,117.72
27-07-2018 22:00:00,27-07-2018 22:00:00,10.01605, -84.09833,118.88
27-07-2018 22:00:00,27-07-2018 22:00:00,10.01610, -84.09962,117.02
27-07-2018 22:00:00,27-07-2018 22:00:00,10.01532, -84.10065,116.64
27-07-2018 22:00:00,27-07-2018 22:00:00,10.05778, -84.41879,118.76
27-07-2018 22:00:00,27-07-2018 22:00:00,10.05603, -84.42005,119.86
27-07-2018 22:00:00,27-07-2018 22:00:00,10.05621, -84.42350,120.06
27-07-2018 22:00:00,27-07-2018 22:00:00,10.06185, -84.42496,118.84
27-07-2018 22:00:00,27-07-2018 22:00:00,10.05587, -84.43467,119.44
27-07-2018 22:00:00,27-07-2018 22:00:00,10.05345, -84.43675,120.94
27-07-2018 22:00:00,27-07-2018 22:00:00,10.05451, -84.43094,120.84
27-07-2018 22:00:00,27-07-2018 22:00:00,10.05195, -84.43060,120.82
27-07-2018 22:00:00,27-07-2018 22:00:00,10.05282, -84.43041,119.06
27-07-2018 23:00:00,27-07-2018 23:00:00,09.99718, -84.12437,116.34
27-07-2018 23:00:00,27-07-2018 23:00:00,09.99542, -84.12355,119.04
27-07-2018 23:00:00,27-07-2018 23:00:00,09.99300, -84.11787,121.7
27-07-2018 23:00:00,27-07-2018 23:00:00,09.99329, -84.11588,118.2
27-07-2018 23:00:00,27-07-2018 23:00:00,09.99236, -84.12568,118.44
27-07-2018 23:00:00,27-07-2018 23:00:00,09.99043, -84.11661,121.52
27-07-2018 23:00:00,27-07-2018 23:00:00,09.98989, -84.11375,118.04
27-07-2018 23:00:00,27-07-2018 23:00:00,10.01605, -84.09833,118.8
27-07-2018 23:00:00,27-07-2018 23:00:00,10.01610, -84.09962,117.22
27-07-2018 23:00:00,27-07-2018 23:00:00,10.01532, -84.10065,116.86
27-07-2018 23:00:00,27-07-2018 23:00:00,10.05778, -84.41879,118.08
27-07-2018 23:00:00,27-07-2018 23:00:00,10.05603, -84.42005,120.34
27-07-2018 23:00:00,27-07-2018 23:00:00,10.05621, -84.42350,119.02
27-07-2018 23:00:00,27-07-2018 23:00:00,10.06185, -84.42496,119.62
27-07-2018 23:00:00,27-07-2018 23:00:00,10.05587, -84.43467,119.5
27-07-2018 23:00:00,27-07-2018 23:00:00,10.05345, -84.43675,119.96
27-07-2018 23:00:00,27-07-2018 23:00:00,10.05451, -84.43094,121.74
27-07-2018 23:00:00,27-07-2018 23:00:00,10.05195, -84.43060,121.96
27-07-2018 23:00:00,27-07-2018 23:00:00,10.05282, -84.43041,118.76
28-07-2018 00:00:00,28-07-2018 00:00:00,09.99718, -84.12437,116.94
28-07-2018 00:00:00,28-07-2018 00:00:00,09.99542, -84.12355,119.4
28-07-2018 00:00:00,28-07-2018 00:00:00,09.99300, -84.11787,122.76
28-07-2018 00:00:00,28-07-2018 00:00:00,09.99329, -84.11588,118.46
28-07-2018 00:00:00,28-07-2018 00:00:00,09.99236, -84.12568,117.42
28-07-2018 00:00:00,28-07-2018 00:00:00,09.99043, -84.11661,122.28
28-07-2018 00:00:00,28-07-2018 00:00:00,09.98989, -84.11375,118.9
28-07-2018 00:00:00,28-07-2018 00:00:00,10.01605, -84.09833,119.6
28-07-2018 00:00:00,28-07-2018 00:00:00,10.01610, -84.09962,118.02
28-07-2018 00:00:00,28-07-2018 00:00:00,10.01532, -84.10065,117.48
28-07-2018 00:00:00,28-07-2018 00:00:00,10.05778, -84.41879,118.72
28-07-2018 00:00:00,28-07-2018 00:00:00,10.05603, -84.42005,120.66
28-07-2018 00:00:00,28-07-2018 00:00:00,10.05621, -84.42350,120.2
28-07-2018 00:00:00,28-07-2018 00:00:00,10.06185, -84.42496,120
28-07-2018 00:00:00,28-07-2018 00:00:00,10.05587, -84.43467,119.84
28-07-2018 00:00:00,28-07-2018 00:00:00,10.05345, -84.43675,120.82
28-07-2018 00:00:00,28-07-2018 00:00:00,10.05451, -84.43094,120.1
28-07-2018 00:00:00,28-07-2018 00:00:00,10.05195, -84.43060,122.7
28-07-2018 00:00:00,28-07-2018 00:00:00,10.05282, -84.43041,119.94
28-07-2018 01:00:00,28-07-2018 01:00:00,09.99718, -84.12437,117.78
28-07-2018 01:00:00,28-07-2018 01:00:00,09.99542, -84.12355,119.66
28-07-2018 01:00:00,28-07-2018 01:00:00,09.99300, -84.11787,122.72
28-07-2018 01:00:00,28-07-2018 01:00:00,09.99329, -84.11588,118.66
28-07-2018 01:00:00,28-07-2018 01:00:00,09.99236, -84.12568,119.42
28-07-2018 01:00:00,28-07-2018 01:00:00,09.99043, -84.11661,122.6
